session_id,user_id,session_date,channel,device
24559,4903,2024-01-08,Google,desktop
24560,4903,2024-01-10,TikTok,desktop
24561,4903,2024-02-03,Google,desktop
24562,4904,2024-01-27,TikTok,desktop
24563,4904,2024-01-10,TikTok,desktop
24564,4905,2024-03-28,Google,mobile
24565,4905,2024-03-19,Facebook,desktop
24566,4905,2024-03-26,Facebook,mobile
24567,4906,2024-02-02,Google,mobile
24568,4907,2024-02-27,Google,mobile
24569,4907,2024-02-13,Google,desktop
24570,4907,2024-03-09,TikTok,mobile
24571,4907,2024-02-11,Facebook,mobile
24572,4907,2024-02-29,Google,mobile
24573,4907,2024-02-27,TikTok,mobile
24574,4907,2024-02-13,Facebook,mobile
24575,4908,2024-01-27,Facebook,mobile
24576,4908,2024-01-07,Facebook,desktop
24577,4908,2024-01-04,Facebook,desktop
24578,4909,2024-02-21,Facebook,mobile
24579,4909,2024-01-25,TikTok,mobile
24580,4909,2024-02-11,TikTok,mobile
24581,4909,2024-02-13,Google,desktop
24582,4909,2024-02-01,Facebook,desktop
24583,4909,2024-02-13,TikTok,mobile
24584,4910,2024-01-14,Google,mobile
24585,4910,2024-01-23,Facebook,desktop
24586,4910,2024-01-13,TikTok,desktop
24587,4910,2024-01-31,Google,desktop
24588,4911,2024-01-12,Google,desktop
24589,4911,2024-01-21,Google,desktop
24590,4911,2024-01-29,Facebook,mobile
24591,4911,2024-01-29,Facebook,desktop
24592,4912,2024-03-06,TikTok,mobile
24593,4912,2024-03-02,TikTok,desktop
24594,4912,2024-02-25,Google,mobile
24595,4912,2024-02-11,Google,mobile
24596,4912,2024-03-02,Facebook,mobile
24597,4912,2024-02-11,TikTok,desktop
24598,4912,2024-02-13,Google,desktop
24599,4912,2024-03-01,Facebook,mobile
24600,4912,2024-02-22,Google,mobile
24601,4913,2024-03-31,Facebook,desktop
24602,4913,2024-03-24,Google,mobile
24603,4913,2024-03-11,Facebook,mobile
24604,4913,2024-03-20,Facebook,desktop
24605,4913,2024-03-04,Google,desktop
24606,4913,2024-03-07,Facebook,desktop
24607,4913,2024-03-25,TikTok,desktop
24608,4913,2024-03-17,TikTok,mobile
24609,4913,2024-03-22,Google,desktop
24610,4913,2024-03-15,Google,mobile
24611,4913,2024-03-08,Facebook,mobile
24612,4914,2024-02-03,TikTok,desktop
24613,4914,2024-02-14,TikTok,mobile
24614,4914,2024-02-10,Google,mobile
24615,4914,2024-02-06,Google,desktop
24616,4914,2024-02-05,Facebook,mobile
24617,4914,2024-02-11,TikTok,desktop
24618,4914,2024-02-26,Google,desktop
24619,4914,2024-01-31,Google,desktop
24620,4915,2024-03-08,Facebook,desktop
24621,4915,2024-03-06,Google,mobile
24622,4915,2024-02-20,Google,desktop
24623,4915,2024-02-22,Google,mobile
24624,4915,2024-03-12,TikTok,mobile
24625,4915,2024-03-05,Google,desktop
24626,4915,2024-03-08,TikTok,desktop
24627,4916,2024-01-26,Facebook,mobile
24628,4916,2024-02-01,Facebook,desktop
24629,4916,2024-01-13,Google,desktop
24630,4916,2024-01-06,Facebook,mobile
24631,4916,2024-01-04,Facebook,mobile
24632,4917,2024-01-31,Google,desktop
24633,4917,2024-02-01,Facebook,desktop
24634,4917,2024-02-10,Facebook,desktop
24635,4917,2024-02-11,Facebook,desktop
24636,4917,2024-01-25,TikTok,mobile
24637,4918,2024-02-19,Google,desktop
24638,4918,2024-02-12,TikTok,desktop
24639,4918,2024-02-08,Google,mobile
24640,4918,2024-02-23,Facebook,desktop
24641,4918,2024-02-03,Google,desktop
24642,4918,2024-02-28,Facebook,desktop
24643,4918,2024-02-15,Facebook,mobile
24644,4918,2024-02-09,Facebook,desktop
24645,4919,2024-03-09,Facebook,mobile
24646,4919,2024-03-08,Facebook,desktop
24647,4919,2024-02-16,Google,mobile
24648,4919,2024-02-20,Facebook,desktop
24649,4919,2024-02-22,Facebook,mobile
24650,4919,2024-03-01,Google,desktop
24651,4920,2024-03-13,Facebook,desktop
24652,4920,2024-03-05,Facebook,mobile
24653,4920,2024-03-16,Google,mobile
24654,4920,2024-03-24,Facebook,mobile
24655,4920,2024-03-16,Facebook,mobile
24656,4921,2024-01-15,Facebook,mobile
24657,4921,2024-01-25,Facebook,desktop
24658,4921,2024-01-09,Google,mobile
24659,4921,2024-01-18,Facebook,desktop
24660,4921,2024-01-16,TikTok,desktop
24661,4921,2024-01-04,Google,mobile
24662,4922,2024-02-01,Facebook,mobile
24663,4922,2024-02-05,Google,desktop
24664,4922,2024-02-15,Google,mobile
24665,4922,2024-02-16,Facebook,desktop
24666,4923,2024-02-05,Google,mobile
24667,4923,2024-02-05,Google,desktop
24668,4923,2024-02-03,Facebook,desktop
24669,4923,2024-02-10,Facebook,mobile
24670,4923,2024-02-23,Facebook,mobile
24671,4924,2024-02-20,Facebook,mobile
24672,4924,2024-02-13,Google,desktop
24673,4924,2024-03-10,Google,desktop
24674,4924,2024-03-02,Google,desktop
24675,4925,2024-03-23,Facebook,desktop
24676,4925,2024-03-03,Facebook,mobile
24677,4925,2024-02-25,TikTok,mobile
24678,4926,2024-03-09,Google,desktop
24679,4926,2024-03-13,Google,mobile
24680,4926,2024-02-26,Facebook,mobile
24681,4926,2024-03-09,Facebook,desktop
24682,4926,2024-02-26,Google,mobile
24683,4927,2024-02-10,Facebook,desktop
24684,4927,2024-02-19,Google,mobile
24685,4927,2024-01-28,Google,desktop
24686,4927,2024-01-27,TikTok,mobile
24687,4927,2024-02-06,Google,desktop
24688,4927,2024-01-28,Facebook,mobile
24689,4927,2024-02-14,Facebook,mobile
24690,4928,2024-02-23,Google,mobile
24691,4928,2024-02-29,Facebook,mobile
24692,4928,2024-02-24,Facebook,desktop
24693,4928,2024-02-24,Google,desktop
24694,4928,2024-02-27,Facebook,desktop
24695,4928,2024-02-18,Google,mobile
24696,4929,2024-02-16,TikTok,mobile
24697,4929,2024-02-06,Facebook,desktop
24698,4929,2024-02-26,Google,mobile
24699,4929,2024-02-17,Facebook,mobile
24700,4929,2024-02-28,Google,desktop
24701,4929,2024-02-15,Google,mobile
24702,4929,2024-02-09,Facebook,mobile
24703,4929,2024-02-06,TikTok,desktop
24704,4930,2024-01-21,Facebook,mobile
24705,4930,2024-01-08,Google,desktop
24706,4930,2024-01-15,Facebook,mobile
24707,4930,2024-01-16,Google,desktop
24708,4930,2024-01-30,Google,mobile
24709,4930,2024-01-13,Google,desktop
24710,4931,2024-02-13,TikTok,mobile
24711,4931,2024-02-23,Google,desktop
24712,4931,2024-02-04,Google,desktop
24713,4931,2024-02-12,Google,mobile
24714,4931,2024-02-25,TikTok,desktop
24715,4931,2024-02-12,Google,mobile
24716,4932,2024-01-16,TikTok,mobile
24717,4932,2024-01-16,TikTok,mobile
24718,4932,2024-01-29,Facebook,mobile
24719,4932,2024-01-09,Facebook,desktop
24720,4933,2024-01-19,Facebook,mobile
24721,4933,2024-01-26,Google,desktop
24722,4933,2024-02-04,Facebook,desktop
24723,4934,2024-03-07,Facebook,mobile
24724,4934,2024-02-11,Google,mobile
24725,4934,2024-02-10,Facebook,mobile
24726,4934,2024-02-11,Facebook,mobile
24727,4934,2024-02-23,Google,desktop
24728,4935,2024-03-07,TikTok,desktop
24729,4935,2024-03-08,Facebook,desktop
24730,4935,2024-02-10,Facebook,mobile
24731,4935,2024-02-18,Facebook,desktop
24732,4935,2024-02-14,Facebook,mobile
24733,4935,2024-03-06,Google,mobile
24734,4935,2024-03-01,Facebook,mobile
24735,4935,2024-02-25,TikTok,mobile
24736,4936,2024-01-12,Google,desktop
24737,4936,2024-01-24,Google,desktop
24738,4936,2024-01-15,Google,desktop
24739,4936,2024-02-03,Google,desktop
24740,4936,2024-01-25,Google,mobile
24741,4936,2024-01-14,Google,desktop
24742,4937,2024-03-17,Facebook,desktop
24743,4937,2024-03-05,Facebook,mobile
24744,4937,2024-03-21,Facebook,desktop
24745,4937,2024-03-18,Facebook,mobile
24746,4937,2024-03-21,Facebook,mobile
24747,4938,2024-02-03,Google,mobile
24748,4938,2024-01-25,Google,mobile
24749,4938,2024-01-28,Facebook,mobile
24750,4938,2024-01-29,Facebook,desktop
24751,4938,2024-01-24,Facebook,mobile
24752,4938,2024-01-21,Facebook,desktop
24753,4939,2024-02-28,Google,desktop
24754,4939,2024-03-01,TikTok,mobile
24755,4939,2024-02-06,Google,mobile
24756,4939,2024-02-09,Facebook,mobile
24757,4939,2024-02-21,Google,mobile
24758,4939,2024-03-02,TikTok,desktop
24759,4939,2024-02-06,Facebook,mobile
24760,4939,2024-03-01,TikTok,mobile
24761,4939,2024-02-19,TikTok,desktop
24762,4940,2024-02-02,TikTok,mobile
24763,4940,2024-01-27,Google,mobile
24764,4940,2024-02-02,Facebook,desktop
24765,4940,2024-01-30,Facebook,desktop
24766,4940,2024-01-31,Facebook,mobile
24767,4940,2024-02-05,Facebook,desktop
24768,4940,2024-02-08,TikTok,mobile
24769,4940,2024-01-27,Google,desktop
24770,4940,2024-01-17,Facebook,mobile
24771,4941,2024-03-04,Google,mobile
24772,4941,2024-02-28,TikTok,mobile
24773,4941,2024-03-03,Facebook,mobile
24774,4941,2024-03-18,Facebook,mobile
24775,4941,2024-03-24,TikTok,mobile
24776,4941,2024-03-29,Facebook,mobile
24777,4942,2024-02-16,Facebook,mobile
24778,4942,2024-02-14,Google,desktop
24779,4942,2024-02-02,Facebook,desktop
24780,4942,2024-02-23,Facebook,mobile
24781,4943,2024-01-30,Facebook,desktop
24782,4943,2024-02-01,Facebook,desktop
24783,4943,2024-02-10,Facebook,mobile
24784,4943,2024-01-22,TikTok,desktop
24785,4943,2024-01-24,Google,mobile
24786,4944,2024-02-13,TikTok,mobile
24787,4944,2024-02-05,Facebook,desktop
24788,4944,2024-02-13,Facebook,mobile
24789,4944,2024-02-26,Facebook,mobile
24790,4945,2024-01-25,Facebook,mobile
24791,4945,2024-01-30,Google,mobile
24792,4945,2024-02-04,Facebook,mobile
24793,4946,2024-01-25,Google,desktop
24794,4946,2024-01-21,Facebook,mobile
24795,4946,2024-01-28,Google,desktop
24796,4946,2024-01-04,Facebook,mobile
24797,4946,2024-01-26,Google,mobile
24798,4946,2024-02-01,Facebook,desktop
24799,4946,2024-01-14,Google,desktop
24800,4946,2024-01-15,Facebook,mobile
24801,4946,2024-02-02,TikTok,desktop
24802,4946,2024-01-19,Facebook,mobile
24803,4947,2024-02-14,Google,mobile
24804,4947,2024-02-19,Facebook,mobile
24805,4947,2024-02-22,TikTok,desktop
24806,4948,2024-03-23,Facebook,mobile
24807,4948,2024-03-24,Google,desktop
24808,4948,2024-03-07,Facebook,mobile
24809,4948,2024-03-12,Facebook,mobile
24810,4948,2024-03-18,Facebook,mobile
24811,4948,2024-03-08,TikTok,mobile
24812,4948,2024-03-12,TikTok,mobile
24813,4949,2024-01-20,Google,mobile
24814,4949,2024-01-18,Google,desktop
24815,4949,2024-01-08,Google,mobile
24816,4949,2024-01-11,Google,mobile
24817,4949,2024-01-13,Facebook,desktop
24818,4949,2024-01-15,Facebook,desktop
24819,4949,2024-02-04,Google,mobile
24820,4949,2024-02-03,Facebook,desktop
24821,4949,2024-01-14,Google,mobile
24822,4950,2024-02-03,Google,mobile
24823,4950,2024-03-01,Facebook,mobile
24824,4951,2024-01-29,TikTok,mobile
24825,4951,2024-02-23,Facebook,desktop
24826,4951,2024-01-29,Facebook,mobile
24827,4951,2024-02-17,Google,desktop
24828,4951,2024-02-20,TikTok,mobile
24829,4951,2024-02-13,Facebook,desktop
24830,4951,2024-02-08,Google,mobile
24831,4952,2024-01-27,Google,mobile
24832,4952,2024-01-31,Google,desktop
24833,4952,2024-01-14,Facebook,mobile
24834,4953,2024-01-21,Facebook,mobile
24835,4953,2024-01-26,Facebook,desktop
24836,4953,2024-02-02,Facebook,mobile
24837,4953,2024-01-13,Google,mobile
24838,4953,2024-01-19,Google,desktop
24839,4953,2024-01-28,Facebook,mobile
24840,4953,2024-01-10,TikTok,mobile
24841,4953,2024-01-20,Facebook,mobile
24842,4954,2024-02-15,Google,mobile
24843,4954,2024-02-07,TikTok,desktop
24844,4954,2024-02-25,Google,mobile
24845,4954,2024-02-06,Google,desktop
24846,4954,2024-02-16,Facebook,mobile
24847,4954,2024-02-09,Facebook,mobile
24848,4954,2024-02-10,Google,mobile
24849,4954,2024-02-25,Facebook,mobile
24850,4955,2024-02-28,TikTok,desktop
24851,4955,2024-02-16,TikTok,desktop
24852,4955,2024-02-12,TikTok,desktop
24853,4955,2024-02-21,Facebook,desktop
24854,4956,2024-02-14,TikTok,desktop
24855,4956,2024-02-21,Facebook,mobile
24856,4956,2024-02-27,Facebook,desktop
24857,4956,2024-02-14,Google,mobile
24858,4956,2024-02-17,Google,mobile
24859,4956,2024-02-23,Facebook,mobile
24860,4957,2024-02-01,Facebook,desktop
24861,4957,2024-01-31,Google,desktop
24862,4957,2024-01-04,Google,mobile
24863,4957,2024-01-22,Facebook,desktop
24864,4958,2024-03-27,Facebook,desktop
24865,4958,2024-03-20,TikTok,mobile
24866,4958,2024-03-29,Google,desktop
24867,4958,2024-03-07,Facebook,desktop
24868,4959,2024-02-18,TikTok,mobile
24869,4959,2024-03-02,Google,mobile
24870,4959,2024-02-10,Facebook,desktop
24871,4959,2024-02-13,Google,mobile
24872,4959,2024-02-14,TikTok,desktop
24873,4960,2024-03-17,Google,mobile
24874,4960,2024-02-28,Google,desktop
24875,4960,2024-02-23,Facebook,desktop
24876,4960,2024-03-15,Facebook,mobile
24877,4960,2024-02-26,Facebook,desktop
24878,4961,2024-01-24,Google,desktop
24879,4961,2024-02-11,Facebook,mobile
24880,4961,2024-01-19,Facebook,desktop
24881,4961,2024-01-24,Facebook,mobile
24882,4961,2024-01-21,Google,desktop
24883,4961,2024-01-29,Facebook,desktop
24884,4961,2024-01-16,Google,mobile
24885,4962,2024-01-20,TikTok,mobile
24886,4962,2024-01-23,Facebook,mobile
24887,4962,2024-01-26,Google,mobile
24888,4963,2024-02-06,Facebook,mobile
24889,4963,2024-01-22,Google,mobile
24890,4963,2024-02-07,Facebook,desktop
24891,4964,2024-01-09,TikTok,desktop
24892,4964,2024-01-25,Facebook,desktop
24893,4965,2024-01-26,Facebook,mobile
24894,4965,2024-02-20,TikTok,desktop
24895,4965,2024-02-06,Facebook,desktop
24896,4966,2024-03-17,Google,desktop
24897,4966,2024-03-07,Facebook,mobile
24898,4966,2024-03-19,Facebook,desktop
24899,4967,2024-02-11,Google,mobile
24900,4967,2024-02-04,Google,desktop
24901,4967,2024-02-13,Facebook,desktop
24902,4967,2024-01-29,Facebook,mobile
24903,4968,2024-02-04,Facebook,desktop
24904,4968,2024-01-29,Facebook,desktop
24905,4968,2024-02-10,Google,desktop
24906,4969,2024-02-07,TikTok,mobile
24907,4969,2024-01-12,Facebook,mobile
24908,4969,2024-01-16,Facebook,mobile
24909,4969,2024-01-15,Facebook,mobile
24910,4969,2024-02-04,Facebook,desktop
24911,4969,2024-01-08,Facebook,desktop
24912,4970,2024-03-17,Facebook,mobile
24913,4970,2024-03-03,Google,mobile
24914,4970,2024-03-03,TikTok,mobile
24915,4970,2024-03-02,Google,mobile
24916,4970,2024-02-23,Facebook,mobile
24917,4970,2024-02-26,Facebook,desktop
24918,4971,2024-02-01,Facebook,desktop
24919,4971,2024-01-31,Facebook,desktop
24920,4971,2024-02-06,Google,desktop
24921,4971,2024-02-03,Facebook,mobile
24922,4971,2024-02-04,Google,desktop
24923,4971,2024-01-11,Google,mobile
24924,4971,2024-01-27,TikTok,mobile
24925,4972,2024-02-08,Google,mobile
24926,4972,2024-01-26,Google,mobile
24927,4972,2024-02-04,TikTok,desktop
24928,4972,2024-02-22,Google,desktop
24929,4972,2024-02-13,Google,desktop
24930,4972,2024-02-08,Google,mobile
24931,4972,2024-02-04,TikTok,desktop
24932,4972,2024-02-22,Facebook,desktop
24933,4973,2024-01-27,Google,mobile
24934,4973,2024-01-29,TikTok,mobile
24935,4973,2024-01-25,Google,mobile
24936,4973,2024-01-31,TikTok,desktop
24937,4974,2024-01-20,Facebook,desktop
24938,4974,2024-02-12,Google,desktop
24939,4974,2024-01-19,TikTok,mobile
24940,4974,2024-01-19,Google,mobile
24941,4975,2024-01-15,Facebook,mobile
24942,4975,2024-01-24,Google,desktop
24943,4975,2024-02-08,Google,mobile
24944,4975,2024-01-27,Facebook,mobile
24945,4975,2024-01-25,TikTok,mobile
24946,4976,2024-03-19,Google,desktop
24947,4976,2024-03-14,Google,desktop
24948,4976,2024-03-28,Google,mobile
24949,4976,2024-03-18,TikTok,desktop
24950,4976,2024-03-02,TikTok,mobile
24951,4976,2024-03-27,Google,desktop
24952,4977,2024-03-17,Google,desktop
24953,4977,2024-03-14,TikTok,desktop
24954,4977,2024-03-23,Facebook,mobile
24955,4977,2024-03-05,Google,desktop
24956,4977,2024-02-28,TikTok,mobile
24957,4977,2024-03-09,TikTok,desktop
24958,4977,2024-03-03,Google,desktop
24959,4978,2024-01-25,Facebook,mobile
24960,4978,2024-01-30,Facebook,desktop
24961,4978,2024-01-09,Facebook,desktop
24962,4978,2024-01-14,Google,desktop
24963,4978,2024-01-31,Google,mobile
24964,4978,2024-01-12,Google,desktop
24965,4978,2024-01-24,Facebook,mobile
24966,4978,2024-01-30,Google,desktop
24967,4978,2024-01-07,Google,mobile
24968,4978,2024-01-28,Facebook,mobile
24969,4979,2024-03-16,Facebook,mobile
24970,4979,2024-03-20,Google,mobile
24971,4979,2024-03-12,Google,mobile
24972,4980,2024-02-26,Facebook,desktop
24973,4980,2024-02-21,Google,desktop
24974,4980,2024-02-01,Google,desktop
24975,4981,2024-02-10,Facebook,mobile
24976,4981,2024-02-15,Google,mobile
24977,4981,2024-01-28,Facebook,mobile
24978,4981,2024-02-05,Facebook,desktop
24979,4982,2024-02-01,Facebook,desktop
24980,4982,2024-02-19,Google,desktop
24981,4983,2024-01-06,Google,desktop
24982,4984,2024-01-24,Google,mobile
24983,4984,2024-02-11,Facebook,mobile
24984,4984,2024-02-07,Google,mobile
24985,4984,2024-02-13,Google,desktop
24986,4985,2024-03-20,Google,desktop
24987,4985,2024-03-18,Facebook,desktop
24988,4985,2024-03-21,TikTok,desktop
24989,4985,2024-03-17,Facebook,mobile
24990,4985,2024-03-14,TikTok,mobile
24991,4985,2024-03-18,TikTok,desktop
24992,4986,2024-02-15,Google,mobile
24993,4986,2024-02-26,Facebook,desktop
24994,4986,2024-02-26,Facebook,desktop
24995,4986,2024-02-09,Google,mobile
24996,4987,2024-01-22,Facebook,desktop
24997,4987,2024-01-16,Google,desktop
24998,4987,2024-01-08,TikTok,mobile
24999,4987,2024-01-08,Facebook,desktop
25000,4987,2024-02-06,Facebook,mobile
25001,4987,2024-02-03,Google,mobile
25002,4988,2024-03-05,Google,mobile
25003,4988,2024-02-29,Google,desktop
25004,4988,2024-02-23,Facebook,mobile
25005,4988,2024-03-02,TikTok,mobile
25006,4988,2024-03-11,Facebook,mobile
25007,4989,2024-03-08,TikTok,desktop
25008,4989,2024-02-20,Google,desktop
25009,4989,2024-02-27,Facebook,desktop
25010,4990,2024-01-22,Facebook,mobile
25011,4990,2024-01-29,Google,mobile
25012,4990,2024-02-03,Facebook,mobile
25013,4990,2024-02-03,TikTok,desktop
25014,4990,2024-02-09,Google,desktop
25015,4991,2024-02-03,Facebook,desktop
25016,4991,2024-02-01,Google,mobile
25017,4991,2024-02-25,TikTok,mobile
25018,4991,2024-02-25,Google,desktop
25019,4991,2024-02-18,Facebook,mobile
25020,4991,2024-01-28,Google,mobile
25021,4991,2024-02-19,Google,mobile
25022,4991,2024-02-21,Facebook,desktop
25023,4991,2024-01-29,Google,desktop
25024,4991,2024-02-17,TikTok,mobile
25025,4992,2024-02-11,Google,mobile
25026,4992,2024-02-19,Facebook,desktop
25027,4993,2024-01-19,Google,mobile
25028,4993,2024-01-13,Google,mobile
25029,4993,2024-01-19,Facebook,mobile
25030,4993,2024-01-25,Google,mobile
25031,4993,2024-01-29,TikTok,mobile
25032,4993,2024-02-02,Facebook,mobile
25033,4993,2024-01-24,Google,desktop
25034,4993,2024-01-11,Google,desktop
25035,4994,2024-03-21,Google,desktop
25036,4994,2024-03-08,TikTok,desktop
25037,4994,2024-03-03,Facebook,desktop
25038,4994,2024-03-21,Facebook,desktop
25039,4995,2024-02-27,TikTok,mobile
25040,4995,2024-03-13,Facebook,desktop
25041,4995,2024-03-05,Google,desktop
25042,4995,2024-03-13,Google,desktop
25043,4995,2024-03-10,Facebook,desktop
25044,4995,2024-03-01,Google,mobile
25045,4996,2024-03-17,Facebook,mobile
25046,4996,2024-02-26,Facebook,desktop
25047,4997,2024-02-10,TikTok,mobile
25048,4997,2024-02-01,Facebook,mobile
25049,4997,2024-02-07,TikTok,desktop
25050,4997,2024-01-31,Google,desktop
25051,4998,2024-02-18,Google,mobile
25052,4998,2024-02-10,TikTok,mobile
25053,4998,2024-03-03,Google,mobile
25054,4998,2024-03-06,Google,mobile
25055,4998,2024-02-11,Facebook,desktop
25056,4998,2024-03-10,Facebook,desktop
25057,4998,2024-02-26,Facebook,mobile
25058,4999,2024-02-19,Facebook,desktop
25059,4999,2024-03-09,Facebook,mobile
25060,4999,2024-03-02,Google,mobile
25061,4999,2024-03-02,Google,desktop
25062,4999,2024-03-16,Google,mobile
25063,4999,2024-02-20,Google,mobile
25064,5000,2024-01-15,TikTok,desktop
25065,5000,2024-02-03,Facebook,desktop
25066,5000,2024-02-04,Google,mobile
25067,5001,2024-02-22,Google,desktop
25068,5001,2024-02-14,TikTok,desktop
25069,5001,2024-02-28,Facebook,desktop
25070,5001,2024-02-23,Facebook,mobile
25071,5002,2024-02-22,TikTok,mobile
25072,5002,2024-02-29,TikTok,mobile
25073,5002,2024-03-03,Google,desktop
25074,5002,2024-03-03,Facebook,desktop
25075,5003,2024-02-15,Google,mobile
25076,5003,2024-02-29,Google,mobile
25077,5003,2024-02-27,Facebook,mobile
25078,5003,2024-02-14,TikTok,mobile
25079,5003,2024-02-11,Google,desktop
25080,5003,2024-02-13,TikTok,desktop
25081,5003,2024-02-20,Facebook,mobile
25082,5004,2024-02-22,Facebook,desktop
25083,5004,2024-03-04,TikTok,desktop
25084,5004,2024-03-02,Google,mobile
25085,5004,2024-02-23,TikTok,mobile
25086,5004,2024-03-02,Google,desktop
25087,5005,2024-02-03,Facebook,desktop
25088,5005,2024-02-12,TikTok,desktop
25089,5005,2024-02-12,Google,desktop
25090,5005,2024-02-12,Google,desktop
25091,5005,2024-02-01,Google,desktop
25092,5005,2024-01-24,Facebook,desktop
25093,5005,2024-01-20,TikTok,desktop
25094,5006,2024-03-04,Facebook,mobile
25095,5006,2024-02-24,Google,mobile
25096,5006,2024-02-27,Facebook,mobile
25097,5006,2024-02-27,Google,desktop
25098,5007,2024-02-26,Facebook,desktop
25099,5007,2024-03-10,TikTok,mobile
25100,5007,2024-03-01,Google,desktop
25101,5008,2024-02-28,Facebook,desktop
25102,5008,2024-02-25,TikTok,desktop
25103,5008,2024-02-17,Google,mobile
25104,5009,2024-02-03,Google,mobile
25105,5009,2024-01-23,Google,mobile
25106,5009,2024-02-05,Google,desktop
25107,5010,2024-01-17,TikTok,mobile
